org_id	remap_id
13402519	49636
319855	49637
13187944	49638
393023	49639
9277398	49640
1017094	49641
9449356	49642
1914260	49643
11376666	49644
438	49645
1692802	49646
424490	49647
20319	49648
56565	49649
11622165	49650
12431941	49651
21342	49652
392404	49653
4046434	49654
232497	49655
14110132	49656
8750702	49657
12619501	49658
1841129	49659
34389	49660
11717430	49661
37179	49662
4746407	49663
10555695	49664
9695841	49665
9507222	49666
131054	49667
42957	49668
81629	49669
62288	49670
2381434	49671
2138	49672
176214	49673
2998067	49674
5059119	49675
334183	49676
13058202	49677
8440533	49678
1280427	49679
13846622	49680
538415	49681
4733243	49682
12042805	49683
56717	49684
304552	49685
9337332	49686
13311844	49687
116035	49688
10526263	49689
3881175	49690
6502146	49691
11903829	49692
9525475	49693
7648673	49694
43235	49695
51490	49696
10876781	49697
10848270	49698
71259	49699
11730190	49700
294974	49701
2425981	49702
1431257	49703
12719806	49704
252818	49705
9783995	49706
11837569	49707
1320588	49708
880191	49709
987999	49710
7786433	49711
59138	49712
1735640	49713
54237	49714
5356415	49715
720579	49716
1847445	49717
2915392	49718
6056515	49719
131092	49720
12727165	49721
8992429	49722
4217544	49723
7784816	49724
17192	49725
6121040	49726
2130212	49727
1845401	49728
13589755	49729
13826742	49730
12189908	49731
1171760	49732
1969076	49733
17727	49734
1449776	49735
140298	49736
635982	49737
9298897	49738
6076592	49739
333611	49740
5642457	49741
35297	49742
3133606	49743
8322792	49744
12741583	49745
178357	49746
9886422	49747
9436898	49748
37964	49749
2490320	49750
12018054	49751
489521	49752
32071	49753
1073204	49754
10799211	49755
1324041	49756
3632618	49757
5955	49758
261725	49759
9540179	49760
222037	49761
7522031	49762
6610831	49763
3256653	49764
11783791	49765
4966347	49766
13227077	49767
3695423	49768
322275	49769
22706	49770
12161212	49771
4676679	49772
7627551	49773
1073565	49774
1553742	49775
163553	49776
24969	49777
182766	49778
2367285	49779
5760	49780
50748	49781
8296285	49782
585522	49783
11879407	49784
4470016	49785
231645	49786
9710780	49787
369389	49788
137595	49789
188141	49790
3538777	49791
1271149	49792
330526	49793
10841355	49794
609505	49795
4778207	49796
7786924	49797
12233893	49798
1415986	49799
12229846	49800
11767346	49801
12860751	49802
7755667	49803
5287217	49804
75294	49805
27018	49806
13284907	49807
12438366	49808
26461	49809
10132509	49810
716462	49811
11004441	49812
46385	49813
8717495	49814
1047857	49815
11737990	49816
81840	49817
7560943	49818
519693	49819
73705	49820
19701	49821
80217	49822
1569516	49823
327067	49824
1024557	49825
138603	49826
110352	49827
4986923	49828
214091	49829
188125	49830
456103	49831
12906049	49832
2985640	49833
166423	49834
12642591	49835
9127931	49836
9127961	49837
209393	49838
1165753	49839
42757	49840
419571	49841
329229	49842
2360908	49843
566710	49844
58747	49845
80408	49846
233995	49847
12513497	49848
126247	49849
3059096	49850
42592	49851
2285976	49852
1943365	49853
40009	49854
12135446	49855
813210	49856
2632387	49857
1388748	49858
8306327	49859
11817192	49860
83397	49861
107572	49862
6163943	49863
9949632	49864
465987	49865
8051	49866
12237644	49867
46524	49868
8253791	49869
11919290	49870
126276	49871
10851657	49872
376027	49873
12491986	49874
3907643	49875
23545	49876
235436	49877
2988	49878
8035968	49879
10680	49880
151853	49881
10829739	49882
143396	49883
35460	49884
207038	49885
8447526	49886
12182633	49887
425312	49888
997339	49889
269261	49890
11572634	49891
4165	49892
532687	49893
330298	49894
10908227	49895
11636624	49896
7836749	49897
4154272	49898
60995	49899
12487669	49900
2474069	49901
127306	49902
3033285	49903
1050873	49904
24888	49905
3025365	49906
2452838	49907
1171005	49908
12447984	49909
141050	49910
24774	49911
8919363	49912
651927	49913
13587965	49914
12356684	49915
3641537	49916
10972079	49917
3231186	49918
1894905	49919
188676	49920
2840935	49921
4637662	49922
6886024	49923
7647020	49924
512803	49925
11360830	49926
206202	49927
616554	49928
12535697	49929
5940622	49930
11881396	49931
167249	49932
12003119	49933
77520	49934
158762	49935
10109747	49936
241062	49937
4287247	49938
489701	49939
543973	49940
23061	49941
272199	49942
38587	49943
11002467	49944
490991	49945
3581	49946
228982	49947
7997485	49948
2388080	49949
10012924	49950
7484001	49951
2812586	49952
7952989	49953
7874605	49954
12014174	49955
12512283	49956
3645	49957
714284	49958
13263380	49959
4873309	49960
589033	49961
389177	49962
4869376	49963
7807581	49964
4936275	49965
8915873	49966
10948388	49967
1135436	49968
751016	49969
11193670	49970
9643040	49971
11038209	49972
68124	49973
9978020	49974
8712302	49975
538495	49976
8363511	49977
10368151	49978
11550880	49979
7501703	49980
333210	49981
8903642	49982
6175679	49983
30663	49984
13325644	49985
1915276	49986
8447490	49987
120080	49988
11028536	49989
12341043	49990
8770726	49991
17648	49992
1724203	49993
6797216	49994
1950293	49995
2451396	49996
382757	49997
13183665	49998
8780880	49999
555042	50000
1128381	50001
5251851	50002
2318259	50003
424583	50004
359263	50005
9533028	50006
3869073	50007
115783	50008
1595332	50009
238308	50010
565926	50011
560645	50012
338547	50013
584680	50014
13298997	50015
35461	50016
1165078	50017
3928481	50018
7616012	50019
133327	50020
12189745	50021
38872	50022
10271487	50023
2633	50024
10592896	50025
10177476	50026
757413	50027
11126743	50028
6370336	50029
261985	50030
13292377	50031
618587	50032
38613	50033
1867201	50034
1745497	50035
1055360	50036
1113756	50037
3758521	50038
449673	50039
7461729	50040
203117	50041
1241451	50042
1639048	50043
5143	50044
135014	50045
11770543	50046
10940247	50047
554576	50048
10096549	50049
129478	50050
9218060	50051
417655	50052
11650170	50053
48179	50054
4448712	50055
9069983	50056
259349	50057
3275615	50058
666505	50059
8828520	50060
4792852	50061
17183	50062
14041746	50063
2944441	50064
145665	50065
2245797	50066
96227	50067
151852	50068
8283104	50069
8131950	50070
156787	50071
8696745	50072
3374288	50073
12719446	50074
2340917	50075
11886658	50076
10130615	50077
6004672	50078
9835791	50079
30470	50080
45154	50081
189006	50082
2464865	50083
8120	50084
13508603	50085
201094	50086
308681	50087
11475717	50088
7481687	50089
140767	50090
532961	50091
3055048	50092
6355444	50093
3702184	50094
356240	50095
113661	50096
11502379	50097
11409689	50098
11842493	50099
5135042	50100
287646	50101
796891	50102
4491891	50103
13813107	50104
13407316	50105
22210	50106
3111606	50107
12793680	50108
266486	50109
11526839	50110
73808	50111
5869600	50112
7891558	50113
188404	50114
49271	50115
11065856	50116
546013	50117
4590283	50118
12780195	50119
1396519	50120
17635	50121
475321	50122
97657	50123
9016336	50124
10381463	50125
575129	50126
757820	50127
146988	50128
27014	50129
10880358	50130
7114526	50131
391358	50132
2423397	50133
2244625	50134
1779213	50135
7535771	50136
7856092	50137
8432055	50138
9823894	50139
95117	50140
812499	50141
32619	50142
5238776	50143
6982	50144
13066285	50145
11214033	50146
147058	50147
13653923	50148
69169	50149
407807	50150
88210	50151
9520486	50152
58238	50153
2118385	50154
308196	50155
4345026	50156
11044693	50157
125400	50158
13133662	50159
183840	50160
270398	50161
757709	50162
8594090	50163
50749	50164
10434828	50165
171166	50166
371931	50167
6085172	50168
4942632	50169
12317744	50170
9295411	50171
88693	50172
4070327	50173
216253	50174
56082	50175
727104	50176
7952233	50177
10254170	50178
553186	50179
25485	50180
925588	50181
11039808	50182
2252662	50183
3085126	50184
170484	50185
9412503	50186
5559858	50187
1217688	50188
13186518	50189
12471863	50190
2777390	50191
241257	50192
4914725	50193
202993	50194
125343	50195
7974247	50196
9706992	50197
174181	50198
917649	50199
698073	50200
1401695	50201
1025839	50202
178	50203
2333184	50204
2820696	50205
977049	50206
365913	50207
5761326	50208
12691466	50209
8090089	50210
8603335	50211
62147	50212
2225844	50213
85358	50214
998387	50215
7521922	50216
687414	50217
2095684	50218
80657	50219
30313	50220
13311990	50221
8042669	50222
223963	50223
1280415	50224
8969572	50225
1679044	50226
51132	50227
4197475	50228
3681680	50229
6386429	50230
11785179	50231
11190742	50232
50182	50233
111327	50234
7995357	50235
9725318	50236
983407	50237
140676	50238
8576578	50239
170868	50240
2220475	50241
155842	50242
11458945	50243
492465	50244
709492	50245
56970	50246
11785669	50247
51719	50248
3237103	50249
8018968	50250
144458	50251
272720	50252
8429871	50253
218378	50254
42459	50255
8013083	50256
21640	50257
2966213	50258
1297868	50259
995215	50260
1205230	50261
595483	50262
3160391	50263
2082807	50264
11564031	50265
8890673	50266
12878167	50267
2411376	50268
2337414	50269
4655195	50270
897175	50271
7958058	50272
8369414	50273
8541536	50274
10254149	50275
11530117	50276
5333787	50277
3000871	50278
391537	50279
395316	50280
1233908	50281
1113669	50282
39039	50283
944062	50284
248789	50285
686671	50286
187347	50287
1016319	50288
13611381	50289
11126840	50290
12064058	50291
1438939	50292
9400437	50293
5905114	50294
13404319	50295
10860918	50296
8632273	50297
1872493	50298
12041477	50299
11767563	50300
83803	50301
13725958	50302
8038940	50303
5914050	50304
12254135	50305
692439	50306
8099195	50307
70852	50308
93333	50309
9808505	50310
13300660	50311
13150652	50312
13273854	50313
59228	50314
13689605	50315
761684	50316
18500	50317
64510	50318
4069501	50319
83541	50320
11086950	50321
2117486	50322
8480173	50323
5671234	50324
12249	50325
286960	50326
19099	50327
13773564	50328
13049983	50329
8253705	50330
2394634	50331
39032	50332
56024	50333
3864989	50334
2573893	50335
440612	50336
2992542	50337
1417600	50338
51759	50339
149894	50340
124629	50341
2769157	50342
5720423	50343
8482488	50344
270029	50345
29350	50346
8562588	50347
340660	50348
2208	50349
1276069	50350
10151392	50351
90620	50352
3691279	50353
1347159	50354
379536	50355
66669	50356
139810	50357
12023825	50358
6036037	50359
690672	50360
13090103	50361
12333998	50362
8939515	50363
7130035	50364
91294	50365
16349	50366
407068	50367
9466549	50368
8873635	50369
10798361	50370
10246134	50371
520013	50372
41538	50373
4615081	50374
10040053	50375
41500	50376
8594413	50377
2835367	50378
3597463	50379
3313122	50380
60583	50381
9304920	50382
4448843	50383
2855666	50384
105329	50385
8417182	50386
3559939	50387
1341681	50388
11554258	50389
13358536	50390
2561669	50391
3813525	50392
213640	50393
17097	50394
10698185	50395
12919043	50396
90003	50397
44563	50398
9525609	50399
5098781	50400
11265868	50401
13449926	50402
116104	50403
71401	50404
9273974	50405
2922174	50406
12890616	50407
3264503	50408
148804	50409
1635503	50410
13163841	50411
7549538	50412
7515405	50413
8305112	50414
13823645	50415
10807428	50416
9701145	50417
16190	50418
1361218	50419
12434933	50420
448939	50421
9655925	50422
1715637	50423
6245702	50424
1024264	50425
822799	50426
10764711	50427
11938748	50428
6171495	50429
384333	50430
369223	50431
11368429	50432
12398022	50433
309337	50434
44985	50435
12304779	50436
9290919	50437
4449889	50438
5651853	50439
11344077	50440
73807	50441
38931	50442
622254	50443
200984	50444
270111	50445
319530	50446
24846	50447
301867	50448
473043	50449
1149546	50450
5252579	50451
188710	50452
1205677	50453
33743	50454
8509713	50455
7677488	50456
913372	50457
46758	50458
13063049	50459
9923470	50460
2709458	50461
9637230	50462
316063	50463
1672559	50464
109501	50465
3698	50466
7252390	50467
7506105	50468
9707126	50469
36110	50470
10755747	50471
5200805	50472
12754409	50473
356076	50474
11831546	50475
12430902	50476
4568890	50477
24908	50478
156590	50479
712012	50480
12302089	50481
2988137	50482
76614	50483
6309976	50484
29796	50485
356204	50486
46118	50487
187612	50488
108703	50489
5253283	50490
347846	50491
57154	50492
5661760	50493
4670854	50494
11038405	50495
393794	50496
179232	50497
9824057	50498
173583	50499
386851	50500
10012668	50501
2926377	50502
12004868	50503
2567626	50504
10309973	50505
3829126	50506
8185046	50507
352642	50508
976074	50509
1486954	50510
2668827	50511
1492457	50512
176906	50513
12494812	50514
666259	50515
13164044	50516
67825	50517
56023	50518
12510	50519
3578	50520
13329155	50521
789391	50522
11077075	50523
11661998	50524
980916	50525
9652717	50526
41390	50527
2777604	50528
99819	50529
4071085	50530
6593336	50531
156808	50532
274132	50533
10122076	50534
127154	50535
1978799	50536
1512697	50537
387145	50538
80565	50539
12724272	50540
262560	50541
61288	50542
7537664	50543
10844774	50544
2473487	50545
8478375	50546
120279	50547
1443973	50548
11534837	50549
5447639	50550
5526875	50551
7820584	50552
341927	50553
5361111	50554
489596	50555
9631425	50556
1764411	50557
12154174	50558
7716546	50559
10990180	50560
10783405	50561
72321	50562
7699870	50563
755228	50564
57502	50565
10943786	50566
4120459	50567
11765286	50568
8330	50569
727811	50570
8189925	50571
19055	50572
861149	50573
8981909	50574
5820339	50575
8019048	50576
357011	50577
9843262	50578
3925687	50579
1692269	50580
417926	50581
12579812	50582
259369	50583
10224244	50584
306824	50585
10484440	50586
11714090	50587
6629939	50588
11928716	50589
7950336	50590
7982758	50591
8712947	50592
10367240	50593
13733421	50594
322276	50595
2786	50596
9724737	50597
1496054	50598
10010660	50599
8050996	50600
912963	50601
10043185	50602
12469542	50603
1030939	50604
1695529	50605
6330626	50606
198760	50607
107547	50608
117214	50609
11682550	50610
762411	50611
3184620	50612
419805	50613
381177	50614
29292	50615
11968693	50616
13385991	50617
16198	50618
126690	50619
18647	50620
177906	50621
146915	50622
651143	50623
8150862	50624
1045467	50625
5603968	50626
2240991	50627
2914	50628
32617	50629
2066358	50630
1012203	50631
11627147	50632
122301	50633
11617595	50634
752813	50635
2069630	50636
3077296	50637
12155707	50638
151532	50639
3459240	50640
3664371	50641
8569655	50642
28198	50643
9519579	50644
63886	50645
9266914	50646
152703	50647
7525060	50648
11794613	50649
5699520	50650
4395708	50651
179702	50652
168185	50653
217563	50654
8012003	50655
188882	50656
90520	50657
664189	50658
1958949	50659
322108	50660
10594716	50661
3023133	50662
4081011	50663
1777490	50664
676674	50665
1536	50666
144518	50667
4190645	50668
175246	50669
2240251	50670
54327	50671
260501	50672
7518337	50673
2696400	50674
5730947	50675
559806	50676
13584419	50677
876145	50678
2781455	50679
7467900	50680
141249	50681
3499074	50682
9145372	50683
1797639	50684
18257	50685
90936	50686
10851703	50687
2426201	50688
8126037	50689
1558861	50690
11202716	50691
92427	50692
438449	50693
7821095	50694
175944	50695
8104	50696
933209	50697
1371292	50698
4177039	50699
1022636	50700
791270	50701
32568	50702
1962455	50703
10272521	50704
92319	50705
8303095	50706
13083508	50707
76698	50708
1792453	50709
2682643	50710
10370983	50711
76271	50712
156372	50713
238834	50714
1796707	50715
7954162	50716
11664053	50717
2523	50718
7761048	50719
972213	50720
93852	50721
598104	50722
11455099	50723
9561532	50724
13375552	50725
863	50726
3379193	50727
962511	50728
8441	50729
6637973	50730
12577129	50731
2561603	50732
261055	50733
8309868	50734
9872	50735
179447	50736
5532631	50737
2406041	50738
13679345	50739
62079	50740
12785601	50741
4086732	50742
1170489	50743
227117	50744
648294	50745
876832	50746
12541432	50747
10485805	50748
7820686	50749
134622	50750
12462814	50751
5923678	50752
1158370	50753
2559623	50754
4462226	50755
14114047	50756
13414572	50757
109352	50758
11974304	50759
105939	50760
909393	50761
11275624	50762
5120247	50763
1063569	50764
9567149	50765
169837	50766
5060194	50767
3323771	50768
49719	50769
87383	50770
35808	50771
3596306	50772
398289	50773
598144	50774
12291452	50775
11332843	50776
1539508	50777
395499	50778
174183	50779
8877801	50780
9212865	50781
55331	50782
21609	50783
50241	50784
4853477	50785
274489	50786
4883907	50787
10913023	50788
2522931	50789
1061558	50790
383158	50791
2885078	50792
95318	50793
12248825	50794
733586	50795
7628208	50796
72986	50797
9284281	50798
32543	50799
11349282	50800
10413410	50801
7785599	50802
7952476	50803
66241	50804
385824	50805
676557	50806
2803888	50807
9928514	50808
581577	50809
13222950	50810
1163151	50811
12431467	50812
171541	50813
7575098	50814
10739128	50815
1105489	50816
1509	50817
401960	50818
3682008	50819
10014616	50820
132377	50821
13230625	50822
10009912	50823
347520	50824
77745	50825
126380	50826
4202222	50827
3559586	50828
2589133	50829
4331331	50830
9014709	50831
3710980	50832
11301461	50833
455076	50834
4971713	50835
329739	50836
756372	50837
68021	50838
18637	50839
12613729	50840
29163	50841
449393	50842
115773	50843
2134714	50844
8423137	50845
12963265	50846
2982427	50847
7506995	50848
58567	50849
853045	50850
163217	50851
7739291	50852
15625	50853
4684396	50854
4489080	50855
9696873	50856
5562365	50857
782463	50858
168188	50859
369908	50860
1120185	50861
10162592	50862
10276381	50863
604345	50864
9954813	50865
12059769	50866
12748169	50867
9455801	50868
2065803	50869
5195017	50870
54515	50871
92008	50872
4548897	50873
1005404	50874
5447776	50875
4088718	50876
174537	50877
2549749	50878
13442968	50879
10790560	50880
470995	50881
374335	50882
39730	50883
3217520	50884
12914975	50885
105575	50886
4968471	50887
203026	50888
9185594	50889
583210	50890
13213318	50891
69499	50892
9656690	50893
136883	50894
4869476	50895
13393632	50896
450099	50897
736384	50898
192396	50899
5401142	50900
10261232	50901
8462175	50902
72206	50903
315073	50904
64449	50905
28580	50906
4973307	50907
3351464	50908
83203	50909
83508	50910
197157	50911
248390	50912
187466	50913
19062	50914
5401089	50915
12565516	50916
11344509	50917
519950	50918
237086	50919
14032585	50920
6211	50921
227294	50922
246630	50923
9521893	50924
35719	50925
1201065	50926
505144	50927
12500107	50928
13011688	50929
4968372	50930
109592	50931
23293	50932
6821231	50933
5905	50934
2849325	50935
22249	50936
732348	50937
11185999	50938
44501	50939
33325	50940
864531	50941
12733940	50942
9838360	50943
333745	50944
10692767	50945
1491172	50946
494030	50947
8030993	50948
1635616	50949
13496308	50950
772285	50951
1874982	50952
332030	50953
2834318	50954
928042	50955
154325	50956
221600	50957
197258	50958
32405	50959
252446	50960
6397	50961
10788029	50962
9449625	50963
10388871	50964
175502	50965
9633	50966
10786746	50967
280169	50968
7571569	50969
9826359	50970
3488869	50971
564570	50972
19811	50973
11004659	50974
5214127	50975
1219873	50976
39115	50977
56753	50978
7789347	50979
768191	50980
38535	50981
11150833	50982
2453654	50983
11253205	50984
11959619	50985
12294741	50986
7324	50987
557305	50988
641695	50989
1153817	50990
31884	50991
35497	50992
1269516	50993
26038	50994
3476071	50995
12070096	50996
193700	50997
5775509	50998
2768986	50999
13714429	51000
10125536	51001
9787207	51002
30655	51003
610444	51004
3659255	51005
11313426	51006
19980	51007
3229452	51008
12637223	51009
5493116	51010
11258885	51011
1430687	51012
866507	51013
13350793	51014
956963	51015
11414513	51016
115821	51017
9391890	51018
13186777	51019
8164268	51020
11284044	51021
7779976	51022
181349	51023
804082	51024
10259	51025
10942585	51026
2526	51027
13647614	51028
3806	51029
171974	51030
4099524	51031
10600413	51032
12016899	51033
519247	51034
543694	51035
13321384	51036
4874610	51037
11882988	51038
90761	51039
171299	51040
13341186	51041
65196	51042
6191464	51043
7953632	51044
11008721	51045
305240	51046
419685	51047
7797804	51048
864	51049
5767132	51050
3256265	51051
9295596	51052
108314	51053
452979	51054
12477723	51055
172051	51056
1768067	51057
13262086	51058
328113	51059
133904	51060
80757	51061
12078647	51062
35594	51063
8132251	51064
12016094	51065
3143420	51066
3317068	51067
10694718	51068
205376	51069
73814	51070
82139	51071
1728723	51072
190985	51073
8347632	51074
69131	51075
191859	51076
42467	51077
1274120	51078
60495	51079
2399946	51080
92441	51081
8042	51082
9267234	51083
222358	51084
11447920	51085
54369	51086
21287	51087
22570	51088
13000579	51089
10978598	51090
144390	51091
2767824	51092
6073	51093
10787638	51094
451507	51095
546723	51096
11190	51097
247051	51098
9686110	51099
120562	51100
10967253	51101
3251866	51102
79743	51103
8460853	51104
11770250	51105
94031	51106
21118	51107
11378219	51108
518343	51109
2250245	51110
83265	51111
1621095	51112
1247255	51113
3967526	51114
10774310	51115
424510	51116
2548200	51117
4954105	51118
3448	51119
13249618	51120
31818	51121
11784383	51122
126549	51123
407453	51124
12354624	51125
1142330	51126
9051	51127
796392	51128
1250318	51129
13010639	51130
1027578	51131
2992730	51132
71596	51133
12112064	51134
12608346	51135
578532	51136
1508624	51137
343547	51138
32123	51139
63038	51140
927303	51141
548807	51142
13669332	51143
962	51144
2579379	51145
9379756	51146
76495	51147
7606384	51148
181667	51149
395012	51150
1770959	51151
34980	51152
8507187	51153
11189303	51154
110874	51155
6833388	51156
11264722	51157
556736	51158
11480723	51159
7511876	51160
12630028	51161
4345577	51162
48892	51163
2102908	51164
13448400	51165
5501534	51166
13286181	51167
2865	51168
4193417	51169
1171707	51170
177621	51171
5204442	51172
2239421	51173
217519	51174
389412	51175
11019854	51176
13446934	51177
1775478	51178
1937332	51179
11622813	51180
511965	51181
27439	51182
2021894	51183
12155361	51184
991398	51185
1535274	51186
11258652	51187
83782	51188
230267	51189
12925962	51190
419926	51191
6753063	51192
984092	51193
2096851	51194
211089	51195
12718522	51196
4119276	51197
151371	51198
1811857	51199
12328199	51200
1602394	51201
27628	51202
147788	51203
678452	51204
2586214	51205
197617	51206
3015689	51207
4567305	51208
5712983	51209
134402	51210
7690438	51211
212652	51212
2289673	51213
11879065	51214
2401842	51215
12999596	51216
471265	51217
7660290	51218
9241	51219
11154809	51220
44152	51221
2662006	51222
70121	51223
2200355	51224
3811682	51225
9904488	51226
6129647	51227
6360971	51228
21359	51229
1525550	51230
35765	51231
11075230	51232
942826	51233
3214867	51234
9193178	51235
222110	51236
5560592	51237
905049	51238
39944	51239
46745	51240
1902691	51241
80705	51242
12476413	51243
13378458	51244
11796649	51245
1396	51246
3177272	51247
79651	51248
157172	51249
446736	51250
2264751	51251
1126997	51252
28944	51253
151737	51254
14342	51255
196659	51256
1449455	51257
1792196	51258
284922	51259
48208	51260
11826586	51261
10612389	51262
1386287	51263
114506	51264
3082126	51265
65357	51266
746932	51267
8293680	51268
1678463	51269
57512	51270
91827	51271
11509759	51272
7570039	51273
10633265	51274
8155162	51275
13539069	51276
233053	51277
145682	51278
48246	51279
4616351	51280
12823646	51281
8246353	51282
16206	51283
2252611	51284
6257099	51285
12297820	51286
10689622	51287
236364	51288
15637	51289
3552523	51290
5429952	51291
12997382	51292
4198691	51293
10456156	51294
811719	51295
11888034	51296
1652438	51297
302449	51298
5673123	51299
3156475	51300
3348595	51301
4856778	51302
11602354	51303
5794416	51304
117400	51305
9404979	51306
10278875	51307
10847773	51308
11192075	51309
151888	51310
9019338	51311
4835717	51312
401832	51313
3858001	51314
11198723	51315
1668394	51316
65442	51317
12793369	51318
11243860	51319
5214577	51320
11334705	51321
1366619	51322
1052852	51323
7060997	51324
4425056	51325
24804	51326
302578	51327
7010062	51328
4258457	51329
7789	51330
9193580	51331
47950	51332
10554501	51333
385780	51334
216094	51335
2654791	51336
119524	51337
11259583	51338
1667026	51339
740113	51340
11791158	51341
332975	51342
14106413	51343
13130476	51344
126235	51345
47698	51346
58203	51347
8652442	51348
868530	51349
9027090	51350
13292693	51351
12383148	51352
3852	51353
12723033	51354
116484	51355
12231375	51356
8266110	51357
349009	51358
53782	51359
1397272	51360
356646	51361
311381	51362
8095754	51363
9572163	51364
247552	51365
3599593	51366
83733	51367
2878	51368
43425	51369
1858035	51370
202708	51371
12939705	51372
9146917	51373
28111	51374
468967	51375
346071	51376
8253763	51377
5780316	51378
8402114	51379
818589	51380
35898	51381
207293	51382
7594664	51383
4479242	51384
9265641	51385
13098191	51386
13836962	51387
11532558	51388
2347017	51389
111838	51390
170253	51391
3101792	51392
8117109	51393
10742161	51394
32266	51395
1634763	51396
211634	51397
84253	51398
603432	51399
9006975	51400
13167	51401
61859	51402
11853561	51403
12036792	51404
338559	51405
170415	51406
185820	51407
269193	51408
42926	51409
363836	51410
211647	51411
2538993	51412
19662	51413
11082125	51414
10531464	51415
157076	51416
1239242	51417
11849325	51418
43459	51419
24779	51420
10371279	51421
10829911	51422
12340932	51423
195152	51424
1031055	51425
14183	51426
110467	51427
12005614	51428
32205	51429
345521	51430
35374	51431
2878571	51432
318686	51433
1035581	51434
9838066	51435
7665839	51436
178638	51437
344528	51438
1019177	51439
1011138	51440
2861927	51441
10336803	51442
12882216	51443
64813	51444
11400495	51445
1087583	51446
12916011	51447
404307	51448
78664	51449
156889	51450
4590222	51451
5545469	51452
336921	51453
344438	51454
2988744	51455
228559	51456
645402	51457
179884	51458
12442881	51459
7241837	51460
215172	51461
1475322	51462
12528952	51463
12575597	51464
12981429	51465
12240151	51466
361750	51467
217612	51468
13050563	51469
863339	51470
1979440	51471
13912108	51472
10973999	51473
102097	51474
130217	51475
5778280	51476
608444	51477
3051280	51478
9427981	51479
2134151	51480
338089	51481
429654	51482
40183	51483
639923	51484
12986437	51485
11994168	51486
5033262	51487
326938	51488
1133200	51489
7232195	51490
11729756	51491
4983946	51492
5922070	51493
10189945	51494
274511	51495
12206063	51496
11324962	51497
6256228	51498
2945123	51499
4568507	51500
28149	51501
1996028	51502
3969554	51503
2941364	51504
12735310	51505
60688	51506
96466	51507
273779	51508
6114762	51509
10298019	51510
12763419	51511
9885648	51512
32633	51513
3988358	51514
12890803	51515
1668522	51516
2554480	51517
1710188	51518
460711	51519
12729783	51520
10496938	51521
474848	51522
359076	51523
204968	51524
3065841	51525
2153528	51526
9284322	51527
11903876	51528
11443522	51529
169970	51530
11617991	51531
8040699	51532
10594869	51533
588877	51534
3048366	51535
553320	51536
60532	51537
9372496	51538
222450	51539
12955130	51540
9751283	51541
51446	51542
9707529	51543
3332949	51544
12363352	51545
2369903	51546
5577302	51547
11540577	51548
3977720	51549
2541419	51550
1830494	51551
13530308	51552
8098473	51553
1980648	51554
1041735	51555
447152	51556
942856	51557
390772	51558
172015	51559
57881	51560
13134115	51561
38297	51562
10743312	51563
573965	51564
13090765	51565
47737	51566
10334383	51567
4734979	51568
118222	51569
32459	51570
413197	51571
8853671	51572
10568118	51573
12417000	51574
250759	51575
3229126	51576
10427101	51577
49968	51578
9699439	51579
128208	51580
967387	51581
3003408	51582
7598754	51583
82670	51584
53172	51585
2527136	51586
11035963	51587
9796758	51588
298298	51589
227072	51590
5322747	51591
721876	51592
262426	51593
38447	51594
4181180	51595
9245677	51596
10128278	51597
322149	51598
6045074	51599
13142809	51600
2653203	51601
92716	51602
133223	51603
24844	51604
2575731	51605
1380745	51606
3297074	51607
81300	51608
2344560	51609
10902310	51610
10404319	51611
6887793	51612
11897441	51613
13725951	51614
3263319	51615
13729954	51616
723171	51617
10367901	51618
1693680	51619
366854	51620
1232775	51621
9907593	51622
941474	51623
221598	51624
433416	51625
7717530	51626
558898	51627
80474	51628
7731082	51629
10295429	51630
7978	51631
10685760	51632
168	51633
262526	51634
137596	51635
4968485	51636
10290817	51637
4672885	51638
828211	51639
8886039	51640
9761212	51641
10758314	51642
9749276	51643
1007000	51644
11594999	51645
151278	51646
10486744	51647
8343648	51648
147865	51649
1566637	51650
7506282	51651
16076	51652
28717	51653
3311898	51654
845041	51655
23546	51656
11273029	51657
2234916	51658
1459798	51659
221816	51660
5647676	51661
126552	51662
2257813	51663
2781551	51664
183081	51665
1186178	51666
6414033	51667
119141	51668
12246766	51669
145104	51670
62559	51671
413894	51672
11004273	51673
1101804	51674
11478162	51675
94430	51676
7667488	51677
820829	51678
10050760	51679
488890	51680
5303633	51681
12372056	51682
13144	51683
494152	51684
5004597	51685
1480064	51686
11257026	51687
12767291	51688
666093	51689
2917934	51690
5848392	51691
933496	51692
24626	51693
8193569	51694
9858515	51695
124377	51696
8991641	51697
6997	51698
4068409	51699
7976389	51700
4367050	51701
600186	51702
6581317	51703
7903630	51704
3650549	51705
13030438	51706
13936971	51707
78451	51708
10261952	51709
76952	51710
8611900	51711
391569	51712
11803139	51713
116527	51714
2044788	51715
241197	51716
2102183	51717
227376	51718
97172	51719
41525	51720
430705	51721
1186338	51722
588996	51723
71563	51724
49055	51725
10114398	51726
12435390	51727
10636838	51728
12968416	51729
9765193	51730
2793549	51731
6083918	51732
13171913	51733
207486	51734
7730713	51735
1756783	51736
8289381	51737
9991985	51738
13151435	51739
666301	51740
10971405	51741
515714	51742
5948871	51743
670746	51744
189965	51745
12379471	51746
62207	51747
1049872	51748
9624012	51749
2462388	51750
27396	51751
7489579	51752
6370651	51753
1997419	51754
10560651	51755
12657483	51756
697865	51757
9827050	51758
177957	51759
12899337	51760
